chance_of_playing_next_round, chance_of_playing_this_round, code, cost_change_event, cost_change_event_fall, cost_change_start, cost_change_start_fall, dreamteam_count, element_type, ep_next, ep_this, event_points, first_name, form, id, in_dreamteam, news, news_added, now_cost, photo, points_per_game, second_name, selected_by_percent, special, squad_number, status, team, team_code, total_points, transfers_in, transfers_in_event, transfers_out, transfers_out_event, value_form, value_season, web_name, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
100, 100, 110979, 1, -1, 4, -4, 3, 3, 7.0, 6.0, 5, Sadio, 5.5, 192, True, , 2019-09-22T20:00:17.288665Z, 119, 110979.jpg, 6.4, Mané, 30.9, False, None, a, 10, 14, 64, 1756114, 61498, 720987, 34197, 0.5, 5.4, Mané, 786, 5, 3, 3, 6, 0, 0, 0, 0, 0, 0, 8, 185, 273.4, 243.5, 286.0, 80.2, 
None, None, 81880, 0, 0, -3, 3, 0, 3, 2.0, 1.0, 0, Alex, 0.5, 193, False, , None, 62, 81880.jpg, 1.3, Oxlade-Chamberlain, 0.4, False, None, a, 10, 14, 8, 18559, 2967, 29670, 1815, 0.1, 1.3, Chamberlain, 225, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 42, 34.0, 37.5, 51.0, 12.2, 
0, 0, 68312, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Xherdan, 0.0, 194, False, Calf injury - Unknown return date, 2019-09-25T09:00:17.914508Z, 63, 68312.jpg, 1.0, Shaqiri, 0.2, False, None, i, 10, 14, 2, 4874, 12, 24223, 415, 0.0, 0.3, Shaqiri, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1.8, 1.5, 8.0, 1.1, 
None, None, 39155, 0, 0, -2, 2, 0, 3, 3.5, 2.5, 0, Adam, 2.0, 195, False, , None, 58, 39155.jpg, 2.5, Lallana, 0.1, False, None, a, 10, 14, 10, 2427, 276, 6177, 282, 0.3, 1.7, Lallana, 30, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33, 35.8, 1.7, 35.0, 7.2, 
75, 100, 175592, 0, 0, -2, 2, 0, 3, 1.7, 0.7, 0, Naby, 0.2, 196, False, Muscle injury - 75% chance of playing, 2019-10-30T23:30:12.669831Z, 58, 175592.jpg, 1.0, Keita, 0.2, False, None, d, 10, 14, 1, 3788, 407, 29177, 413, 0.0, 0.2, Keita, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1.6, 2.5, 0.0, 0.4, 
None, None, 116643, 0, 0, 0, 0, 0, 3, 3.3, 2.3, 2, Fabio Henrique, 1.8, 197, False, , None, 55, 116643.jpg, 2.2, Tavares, 1.5, False, None, a, 10, 14, 22, 82172, 4173, 81101, 3727, 0.3, 4.0, Fabinho, 826, 0, 1, 2, 8, 0, 0, 0, 4, 0, 0, 2, 160, 170.2, 191.4, 26.0, 38.8, 
None, None, 56979, 0, 0, -1, 1, 0, 3, 5.3, 4.3, 9, Jordan, 3.8, 198, False, , None, 54, 56979.jpg, 2.8, Henderson, 0.8, False, None, a, 10, 14, 25, 35321, 3881, 48564, 1338, 0.7, 4.6, Henderson, 569, 1, 0, 2, 6, 0, 0, 0, 0, 0, 0, 2, 115, 114.4, 71.2, 88.0, 27.4, 
None, None, 41733, 0, 0, -1, 1, 1, 3, 5.7, 4.7, 2, Georginio, 4.2, 199, False, , None, 54, 41733.jpg, 3.1, Wijnaldum, 2.7, False, None, a, 10, 14, 31, 132465, 11250, 139407, 8818, 0.8, 5.7, Wijnaldum, 835, 1, 0, 4, 6, 0, 0, 0, 0, 0, 0, 2, 123, 105.6, 57.7, 107.0, 27.0, 
100, 100, 15157, 0, 0, -2, 2, 1, 3, 5.0, 4.0, 0, James, 3.5, 200, False, , 2019-09-27T10:30:15.087691Z, 53, 15157.jpg, 2.9, Milner, 0.7, False, None, a, 10, 14, 23, 28728, 1275, 49534, 2347, 0.7, 4.3, Milner, 238, 1, 2, 1, 2, 0, 0, 0, 2, 0, 0, 3, 72, 88.6, 55.1, 39.0, 18.4, 
0, 0, 217989, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, Rafael, 0.0, 201, False, Joined Sporting CP on a permanent deal on 27/6, 2019-07-02T09:00:13.203360Z, 45, 217989.jpg, 0.0, Camacho, 0.0, False, None, u, 10, 14, 0, 290, 4, 387, 13, 0.0, 0.0, Camacho, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 195473, 0, 0, -1, 1, 0, 4, 1.5, 0.5, 0, Rhian, 0.0, 464, False, , None, 44, 195473.jpg, 0.0, Brewster, 0.6, False, None, a, 10, 14, 0, 43457, 1626, 48437, 1783, 0.0, 0.0, Brewster, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 60706, -1, 1, -1, 1, 0, 1, 3.3, 2.3, 0, Adrián, 1.8, 526, False, , 2019-08-16T11:00:10.760553Z, 44, 60706.jpg, 2.9, San Miguel del Castillo, 3.8, False, None, a, 10, 14, 23, 575182, 956, 417917, 39749, 0.4, 5.1, Adrián, 681, 0, 0, 2, 6, 0, 0, 0, 1, 0, 12, 0, 105, 90.4, 0.0, 0.0, 9.1, 
None, None, 11948, 0, 0, -1, 1, 0, 1, 1.5, 0.5, 0, Andy, 0.0, 530, False, , None, 44, 11948.jpg, 0.0, Lonergan, 0.0, False, None, a, 10, 14, 0, 2037, 14, 2356, 41, 0.0, 0.0, Lonergan, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 200720, 0, 0, 0, 0, 0, 1, 1.5, 0.5, 0, Caoimhin, 0.0, 531, False, , None, 45, 200720.jpg, 0.0, Kelleher, 0.0, False, None, a, 10, 14, 0, 788, 40, 905, 40, 0.0, 0.0, Kelleher, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 444884, 0, 0, 0, 0, 0, 3, 1.5, 0.5, 0, Harvey, 0.0, 550, False, , 2019-10-11T15:00:12.658861Z, 45, 444884.jpg, 0.0, Elliott, 0.0, False, None, a, 10, 14, 0, 177, 62, 85, 28, 0.0, 0.0, Elliott, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 146941, 0, 0, -2, 2, 0, 2, 0.0, 0.0, 0, Aymeric, 0.0, 202, False, Knee injury - Expected back 01 Feb, 2019-08-31T15:00:12.277175Z, 63, 146941.jpg, 2.2, Laporte, 2.2, False, None, i, 11, 43, 9, 118556, 484, 538801, 3299, 0.0, 1.4, Laporte, 306, 0, 0, 1, 3, 0, 0, 0, 1, 0, 0, 0, 56, 63.0, 27.4, 19.0, 10.9, 
100, 100, 58621, 0, 0, -1, 1, 0, 2, 2.3, 2.3, 0, Kyle, 0.8, 203, False, , 2019-10-19T19:00:18.236898Z, 59, 58621.jpg, 2.6, Walker, 13.8, False, None, a, 11, 43, 21, 463871, 5438, 833079, 71680, 0.1, 3.6, Walker, 637, 0, 1, 2, 7, 0, 0, 0, 2, 0, 0, 0, 129, 86.8, 95.1, 48.0, 23.1, 
100, 100, 102826, 0, 0, -1, 1, 0, 2, 4.5, 4.5, 6, Benjamin, 3.0, 204, False, , 2019-10-06T13:00:13.676629Z, 59, 102826.jpg, 4.3, Mendy, 1.4, False, None, a, 11, 43, 13, 102287, 34977, 34604, 2172, 0.5, 2.2, Mendy, 207, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 57, 22.6, 24.9, 40.0, 8.8, 
0, 0, 206325, -1, 1, -2, 2, 0, 2, 0.0, 0.0, 0, Oleksandr, 0.5, 206, False, Knee injury - Expected back 07 Dec, 2019-10-22T21:00:12.926612Z, 53, 206325.jpg, 2.6, Zinchenko, 4.6, False, None, i, 11, 43, 18, 579163, 60, 983520, 79066, 0.1, 3.4, Zinchenko, 585, 0, 0, 2, 9, 0, 0, 0, 0, 0, 0, 0, 123, 124.4, 197.3, 48.0, 37.0, 
100, 100, 97299, 0, 0, -2, 2, 0, 2, 3.3, 3.3, 6, John, 1.8, 207, False, , 2019-09-17T15:30:09.972642Z, 53, 97299.jpg, 3.5, Stones, 1.3, False, None, a, 11, 43, 14, 55967, 12363, 204087, 1125, 0.3, 2.6, Stones, 281, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 80, 55.6, 18.9, 23.0, 9.8, 
100, 100, 57410, -1, 1, 0, 0, 1, 2, 2.0, 2.0, 0, Nicolás, 0.5, 208, False, , 2019-10-19T19:00:18.280515Z, 55, 57410.jpg, 3.7, Otamendi, 6.1, False, None, a, 11, 43, 26, 607033, 5812, 315016, 77030, 0.1, 4.7, Otamendi, 602, 1, 1, 2, 9, 0, 0, 0, 2, 0, 0, 0, 129, 151.6, 30.9, 214.0, 39.5, 
0, 0, 100180, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0, Danilo Luiz, 0.0, 209, False, Joined Juventus on a permanent deal on 7/8., 2019-08-07T20:30:14.457427Z, 50, 100180.jpg, 0.0, da Silva, 0.0, False, None, u, 11, 43, 0, 397, 14, 5413, 49, 0.0, 0.0, Danilo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 37572, -1, 1, 1, -1, 2, 4, 3.3, 3.3, 1, Sergio, 1.8, 210, True, , None, 121, 37572.jpg, 6.9, Agüero, 25.9, False, None, a, 11, 43, 62, 1282380, 19586, 860561, 209425, 0.1, 5.1, Agüero, 574, 8, 3, 2, 8, 0, 0, 0, 0, 0, 0, 6, 258, 319.6, 136.0, 392.0, 84.8, 
100, 100, 205651, 0, 0, 0, 0, 0, 4, 6.3, 6.3, 5, Gabriel Fernando, 4.8, 211, False, , 2019-08-25T15:30:15.252763Z, 95, 205651.jpg, 4.3, de Jesus, 1.7, False, None, a, 11, 43, 30, 84076, 10040, 167250, 3920, 0.5, 3.2, Jesus, 385, 3, 2, 3, 3, 0, 0, 0, 0, 0, 0, 1, 116, 137.8, 75.5, 384.0, 59.5, 
None, None, 121160, 0, 0, 1, -1, 0, 1, 6.3, 6.3, 9, Ederson, 4.8, 212, True, , None, 61, 121160.jpg, 4.4, Santana de Moraes, 22.1, False, None, a, 11, 43, 44, 734438, 33325, 555194, 13950, 0.8, 7.2, Ederson, 900, 0, 0, 5, 9, 0, 0, 0, 2, 0, 27, 2, 201, 232.4, 3.0, 0.0, 23.5, 
100, 100, 33148, 0, 0, -2, 2, 0, 1, 1.5, 1.5, 0, Claudio, 0.0, 213, False, , 2019-06-25T11:30:07.160148Z, 48, 33148.jpg, 0.0, Bravo, 0.3, False, None, a, 11, 43, 0, 3242, 96, 15219, 315, 0.0, 0.0, Bravo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 103955, 0, 0, 1, -1, 2, 3, 7.7, 7.7, 11, Raheem, 6.2, 214, True, , None, 121, 103955.jpg, 7.1, Sterling, 39.1, False, None, a, 11, 43, 64, 1495287, 78955, 1099414, 21443, 0.5, 5.3, Sterling, 790, 7, 1, 4, 9, 0, 0, 0, 3, 0, 0, 7, 223, 335.0, 277.9, 610.0, 122.3, 
100, 100, 61366, 1, -1, 7, -7, 3, 3, 6.0, 6.0, 6, Kevin, 4.5, 215, True, , 2019-10-01T13:00:13.781598Z, 102, 61366.jpg, 8.0, De Bruyne, 39.4, False, None, a, 11, 43, 72, 2792073, 117909, 1370582, 16418, 0.4, 7.1, De Bruyne, 693, 2, 10, 5, 4, 0, 0, 0, 0, 0, 0, 10, 278, 342.0, 539.8, 199.0, 108.2, 
0, 0, 182156, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Leroy, 0.0, 216, False, Knee injury - Unknown return date, 2019-08-04T23:30:16.051513Z, 93, 182156.jpg, 0.0, Sané, 0.2, False, None, i, 11, 43, 0, 1186, 40, 32541, 183, 0.0, 0.0, Sané, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 103025, -1, 1, 0, 0, 3, 3, 4.3, 4.3, 0, Riyad, 2.8, 217, False, , None, 85, 103025.jpg, 5.8, Mahrez, 5.4, False, None, a, 11, 43, 46, 766503, 3864, 617623, 90989, 0.3, 5.3, Mahrez, 457, 2, 5, 3, 1, 0, 0, 0, 0, 0, 0, 6, 170, 218.4, 267.3, 224.0, 71.0, 
None, None, 165809, 0, 0, -1, 1, 1, 3, 4.3, 4.3, 3, Bernardo Mota, 2.8, 218, False, , None, 79, 165809.jpg, 4.9, Veiga de Carvalho e Silva, 14.0, False, None, a, 11, 43, 44, 619750, 14585, 1334633, 55028, 0.4, 5.6, Bernardo Silva, 551, 4, 2, 3, 8, 0, 0, 0, 2, 0, 0, 2, 187, 259.0, 206.0, 401.0, 86.6, 
None, None, 20664, 1, -1, 2, -2, 3, 3, 7.5, 7.5, 9, David, 6.0, 219, False, , None, 77, 20664.jpg, 6.0, Silva, 12.9, False, None, a, 11, 43, 60, 981740, 88052, 464021, 21093, 0.8, 7.8, David Silva, 650, 3, 5, 6, 4, 0, 0, 0, 0, 0, 0, 7, 202, 240.4, 213.4, 297.0, 75.1, 
100, 100, 209244, 0, 0, -3, 3, 0, 3, 2.0, 2.0, 1, Phil, 0.5, 220, False, , 2019-09-17T15:30:09.993154Z, 52, 209244.jpg, 1.0, Foden, 0.3, False, None, a, 11, 43, 3, 6398, 362, 33747, 473, 0.1, 0.6, Foden, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20.0, 39.3, 42.0, 10.1, 
None, None, 27789, 0, 0, -3, 3, 0, 3, 3.0, 3.0, 0, Fernando, 1.5, 221, False, , None, 52, 27789.jpg, 1.7, Luiz Rosa, 0.7, False, None, a, 11, 43, 10, 17674, 910, 58487, 2031, 0.3, 1.9, Fernandinho, 499, 0, 0, 3, 3, 0, 0, 0, 1, 1, 0, 0, 77, 123.0, 21.1, 51.0, 19.6, 
100, 100, 59859, 0, 0, -3, 3, 0, 3, 5.0, 5.0, 8, Ilkay, 3.5, 222, False, , 2019-09-08T18:00:17.829544Z, 52, 59859.jpg, 2.2, Gündogan, 1.5, False, None, a, 11, 43, 20, 48133, 9701, 143905, 2205, 0.7, 3.8, Gündogan, 595, 1, 0, 2, 9, 0, 0, 0, 2, 0, 0, 1, 121, 124.0, 213.2, 114.0, 45.0, 
75, None, 145235, 0, 0, -3, 3, 0, 2, 1.7, 1.7, 1, José Ángel, 0.2, 440, False, Knock - 75% chance of playing, 2019-10-29T22:00:20.039411Z, 47, 145235.jpg, 0.5, Esmorís Tasende, 0.1, False, None, d, 11, 43, 1, 2995, 103, 12409, 226, 0.0, 0.2, Angeliño, 62, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 19, 17.2, 35.4, 2.0, 5.5, 
0, 0, 220566, -1, 1, -1, 1, 0, 3, 0.0, 0.0, 0, Rodrigo, 1.2, 443, False, Hamstring injury - Expected back 23 Nov, 2019-10-22T21:00:13.266046Z, 54, 220566.jpg, 2.8, Hernandez, 1.1, False, None, i, 11, 43, 25, 109954, 99, 145455, 15003, 0.2, 4.5, Rodrigo, 739, 1, 0, 4, 8, 0, 0, 0, 2, 0, 0, 1, 161, 198.0, 179.9, 69.0, 44.7, 
100, 100, 121145, 0, 0, -2, 2, 0, 2, 5.3, 5.3, 6, João Pedro Cavaco, 3.8, 518, False, , 2019-08-09T13:00:15.096874Z, 53, 121145.jpg, 3.4, Cancelo, 1.5, False, None, a, 11, 43, 17, 84943, 23866, 90385, 2128, 0.7, 3.2, Cancelo, 307, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 3, 94, 78.2, 94.1, 55.0, 22.7, 
None, None, 432656, 0, 0, 0, 0, 0, 2, 1.5, 1.5, 0, Eric, 0.0, 544, False, , None, 45, 432656.jpg, 1.0, Garcia, 0.0, False, None, a, 11, 43, 1, 741, 89, 414, 78, 0.0, 0.2, Garcia, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9.6, 0.6, 0.0, 1.0, 
100, 100, 214590, 0, 0, -1, 1, 0, 2, 1.3, 1.8, 1, Aaron, 0.8, 122, False, , 2019-09-30T19:00:19.435462Z, 54, 214590.jpg, 2.6, Wan-Bissaka, 17.4, False, None, a, 12, 1, 21, 534339, 17285, 1572934, 28707, 0.1, 3.9, Wan-Bissaka, 720, 0, 0, 2, 8, 0, 0, 0, 3, 0, 0, 2, 135, 178.6, 93.1, 23.0, 29.5, 
75, None, 95658, 0, 0, -1, 1, 0, 2, 2.5, 3.0, 2, Harry, 2.0, 160, False, Dead leg - 75% chance of playing, 2019-10-30T23:30:12.625097Z, 54, 95658.jpg, 2.5, Maguire, 13.8, False, None, d, 12, 1, 25, 358534, 12046, 660882, 26148, 0.4, 4.6, Maguire, 900, 0, 0, 2, 10, 0, 0, 0, 1, 0, 0, 0, 155, 197.0, 88.1, 143.0, 43.0, 
0, 0, 55909, 0, 0, -2, 2, 0, 2, 0.0, 0.0, 0, Chris, 0.0, 223, False, Joined AS Roma on loan until the end of the season on 30/8. - Expected back 01 Jul, 2019-08-30T19:00:16.913287Z, 53, 55909.jpg, 0.0, Smalling, 0.1, False, None, n, 12, 1, 0, 1530, 27, 15523, 130, 0.0, 0.0, Smalling, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 18892, 0, 0, -1, 1, 0, 2, 2.0, 2.5, 1, Ashley, 1.5, 224, False, , None, 54, 18892.jpg, 1.8, Young, 0.4, False, None, a, 12, 1, 14, 14229, 966, 23688, 921, 0.3, 2.6, Young, 681, 0, 0, 1, 8, 0, 0, 0, 4, 0, 0, 0, 107, 104.6, 285.7, 16.0, 40.7, 
75, 100, 184667, 0, 0, -1, 1, 0, 2, 2.0, 2.5, 2, Victor, 1.5, 225, False, Knock - 75% chance of playing, 2019-10-31T00:00:16.611569Z, 54, 184667.jpg, 2.8, Lindelöf, 1.2, False, None, d, 12, 1, 25, 43054, 1105, 61062, 2332, 0.3, 4.6, Lindelöf, 810, 0, 0, 2, 9, 0, 0, 0, 1, 0, 0, 2, 147, 137.2, 27.6, 2.0, 16.7, 
50, 50, 106760, 0, 0, -1, 1, 0, 2, 0.2, 0.5, 0, Luke, 0.0, 226, False, Hamstring injury - 50% chance of playing, 2019-08-24T16:30:09.441165Z, 54, 106760.jpg, 3.0, Shaw, 0.6, False, None, d, 12, 1, 9, 27901, 35, 119440, 1078, 0.0, 1.7, Shaw, 213, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 50, 34.0, 58.4, 10.0, 10.2, 
None, None, 58893, 0, 0, -2, 2, 0, 2, 1.0, 1.5, 0, Marcos, 0.5, 227, False, , None, 48, 58893.jpg, 1.0, Rojo, 0.2, False, None, a, 12, 1, 2, 3269, 367, 7687, 379, 0.1, 0.4, Rojo, 120, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 20.2, 1.9, 6.0, 2.8, 
0, 0, 197365, 0, 0, -1, 1, 0, 2, 0.0, 0.0, 0, Eric, 0.0, 228, False, Knee injury - Expected back 26 Dec, 2019-07-26T12:00:09.210610Z, 49, 197365.jpg, 0.0, Bailly, 0.0, False, None, i, 12, 1, 0, 711, 12, 2388, 23, 0.0, 0.0, Bailly, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
25, 25, 216051, 0, 0, -1, 1, 0, 2, 0.2, 0.3, 0, José Diogo, 0.2, 229, False, Groin Injury - 25% chance of playing, 2019-10-06T18:00:16.956732Z, 49, 216051.jpg, 1.0, Dalot Teixeira, 0.1, False, None, d, 12, 1, 1, 1237, 6, 9801, 148, 0.0, 0.2, Dalot, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8.0, 2.5, 0.0, 1.1, 
0, 0, 40002, 0, 0, -1, 1, 0, 2, 0.0, 0.0, 0, Matteo, 0.0, 230, False, Joined Parma on a permanent deal on 2/9, 2019-09-02T10:00:09.526159Z, 49, 40002.jpg, 0.0, Darmian, 0.1, False, None, u, 12, 1, 0, 446, 4, 4471, 40, 0.0, 0.0, Darmian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 76359, 0, 0, -2, 2, 0, 2, 0.5, 1.0, 0, Phil, 0.0, 231, False, , 2019-09-25T22:00:12.876760Z, 48, 76359.jpg, 0.0, Jones, 0.1, False, None, a, 12, 1, 0, 2478, 172, 10220, 135, 0.0, 0.0, Jones, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 66749, 0, 0, 0, 0, 0, 4, 0.0, 0.0, 0, Romelu, 0.0, 232, False, Joined Inter Milan on a permanent deal on 8/8, 2019-08-08T16:00:18.534831Z, 85, 66749.jpg, 0.0, Lukaku, 0.3, False, None, u, 12, 1, 0, 1084, 71, 29257, 195, 0.0, 0.0, Lukaku, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
75, 100, 176297, 0, 0, -1, 1, 1, 4, 6.5, 7.0, 9, Marcus, 6.0, 233, False, Knock - 75% chance of playing, 2019-10-30T23:30:12.727095Z, 84, 176297.jpg, 5.6, Rashford, 12.0, False, None, d, 12, 1, 56, 997375, 97453, 1496460, 12717, 0.7, 6.7, Rashford, 856, 5, 3, 3, 8, 0, 0, 2, 1, 0, 0, 12, 211, 276.2, 187.3, 385.0, 84.9, 
100, 100, 220688, -1, 1, -2, 2, 0, 4, 1.3, 1.8, 1, Mason, 0.8, 234, False, , 2019-10-07T15:00:20.948895Z, 43, 220688.jpg, 1.0, Greenwood, 11.0, False, None, a, 12, 1, 7, 625047, 25560, 938853, 28333, 0.2, 1.6, Greenwood, 102, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 16, 12.8, 9.9, 66.0, 8.6, 
100, 100, 51940, 0, 0, 0, 0, 1, 1, 3.3, 3.8, 2, David, 2.8, 235, False, , 2019-10-15T20:30:15.609048Z, 55, 51940.jpg, 3.7, de Gea, 14.4, False, None, a, 12, 1, 37, 719385, 9243, 743146, 19418, 0.5, 6.7, de Gea, 900, 0, 0, 2, 10, 0, 0, 0, 0, 0, 27, 5, 160, 200.2, 0.0, 0.0, 20.0, 
None, None, 42899, 0, 0, -2, 2, 0, 1, 0.5, 1.0, 0, Sergio, 0.0, 236, False, , None, 48, 42899.jpg, 0.0, Romero, 0.2, False, None, a, 12, 1, 0, 4112, 82, 8509, 608, 0.0, 0.0, Romero, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 6744, 0, 0, -1, 1, 0, 1, 0.5, 1.0, 0, Lee, 0.0, 237, False, , None, 49, 6744.jpg, 0.0, Grant, 0.1, False, None, a, 12, 1, 0, 459, 40, 3574, 94, 0.0, 0.0, Grant, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 74208, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Paul, 0.5, 238, False, Ankle injury - Expected back 01 Dec, 2019-10-02T12:30:15.251342Z, 84, 74208.jpg, 3.0, Pogba, 3.4, False, None, i, 12, 1, 15, 274058, 133, 609861, 9270, 0.1, 1.8, Pogba, 450, 0, 2, 1, 5, 0, 0, 1, 0, 0, 0, 0, 67, 98.6, 168.0, 67.0, 33.4, 
100, 100, 148225, 1, -1, 1, -1, 0, 3, 2.3, 2.8, 6, Anthony, 1.8, 239, False, , 2019-08-24T18:00:17.601995Z, 76, 148225.jpg, 5.2, Martial, 4.8, False, None, a, 12, 1, 26, 1037848, 75577, 1176197, 4238, 0.2, 3.5, Martial, 350, 3, 1, 2, 4, 0, 0, 1, 1, 0, 0, 0, 58, 140.8, 51.8, 242.0, 43.6, 
0, 0, 37265, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Alexis, 0.0, 240, False, Joined Inter on loan until the end of the season on 29/8. - Expected back 01 Jul, 2019-08-09T10:00:14.686303Z, 68, 37265.jpg, 0.0, Sánchez, 0.4, False, None, n, 12, 1, 0, 1037, 26, 41842, 255, 0.0, 0.0, Sánchez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 109322, 0, 0, -2, 2, 0, 3, 1.0, 1.5, 1, Jesse, 0.5, 241, False, , 2019-10-03T19:30:15.667039Z, 63, 109322.jpg, 1.3, Lingard, 0.8, False, None, a, 12, 1, 9, 46211, 636, 104352, 1006, 0.1, 1.4, Lingard, 354, 0, 0, 1, 5, 0, 0, 0, 2, 0, 0, 0, 27, 19.2, 68.8, 38.0, 12.6, 
None, None, 43670, 0, 0, -2, 2, 0, 3, 1.3, 1.8, 0, Juan, 0.8, 242, False, , None, 63, 43670.jpg, 1.7, Mata, 0.4, False, None, a, 12, 1, 12, 11339, 223, 27031, 942, 0.1, 1.9, Mata, 299, 0, 0, 2, 3, 0, 0, 0, 1, 0, 0, 0, 42, 25.8, 66.7, 52.0, 14.3, 
100, 100, 200617, 0, 0, 1, -1, 0, 3, 4.5, 5.0, 6, Daniel, 4.0, 243, False, , 2019-09-18T13:00:18.535186Z, 61, 200617.jpg, 4.1, James, 11.7, False, None, a, 12, 1, 41, 1230610, 51942, 677842, 27405, 0.7, 6.7, James, 813, 3, 2, 2, 9, 0, 0, 0, 3, 0, 0, 2, 125, 193.4, 123.8, 226.0, 54.0, 
None, None, 101582, 0, 0, -2, 2, 0, 3, 2.0, 2.5, 2, Frederico, 1.5, 244, False, , None, 53, 101582.jpg, 1.3, Rodrigues de Paula Santos, 0.1, False, None, a, 12, 1, 8, 3738, 390, 9300, 260, 0.3, 1.5, Fred, 328, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 42, 52.8, 45.5, 32.0, 13.0, 
100, 100, 209041, 0, 0, -2, 2, 0, 3, 0.5, 1.0, 0, Angel, 0.0, 245, False, , 2019-09-25T22:00:12.969660Z, 48, 209041.jpg, 1.0, Gomes, 0.1, False, None, a, 12, 1, 1, 3808, 158, 8169, 217, 0.0, 0.2, Gomes, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0.2, 1.0, 0.0, 0.1, 
None, None, 156689, 0, 0, 0, 0, 0, 3, 2.5, 3.0, 3, Andreas, 2.0, 246, False, , None, 50, 156689.jpg, 2.4, Pereira, 0.5, False, None, a, 12, 1, 22, 78770, 1655, 77289, 1515, 0.4, 4.4, Pereira, 655, 0, 1, 3, 6, 0, 0, 0, 1, 0, 0, 0, 59, 84.0, 159.4, 150.0, 39.4, 
50, 50, 62398, 0, 0, -2, 2, 0, 3, 0.2, 0.5, 0, Nemanja, 0.0, 247, False, Muscle injury - 50% chance of playing, 2019-10-21T01:00:17.629460Z, 48, 62398.jpg, 2.0, Matic, 0.4, False, None, d, 12, 1, 6, 11348, 40, 35002, 1437, 0.0, 1.2, Matic, 158, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 22, 25.2, 8.1, 32.0, 6.5, 
